date,country,new_cases,new_deaths,new_recoveries,cumulative_cases,cumulative_deaths
2020-07-26,Mexico,253052,3150,221445,33617800,418833
2020-07-27,Mexico,244422,3042,213893,33862222,421875
2020-07-28,Mexico,243107,3030,212743,34105329,424905
2020-07-29,Mexico,254875,3178,223041,34360204,428083
2020-07-30,Mexico,257549,3211,225381,34617753,431294
2020-07-31,Mexico,230746,2874,201925,34848499,434168
2020-08-01,Mexico,254347,3172,222579,35102846,437340
2020-08-02,Mexico,285801,3566,250104,35388647,440906
2020-08-03,Mexico,239161,2981,209289,35627808,443887
2020-08-04,Mexico,256620,3201,224568,35884428,447088
2020-08-05,Mexico,284283,3544,248776,36168711,450632
2020-08-06,Mexico,274857,3425,240527,36443568,454057
2020-08-07,Mexico,255054,3177,223197,36698622,457234
2020-08-08,Mexico,265731,3308,232541,36964353,460542
2020-08-09,Mexico,264182,3291,231185,37228535,463833
2020-08-10,Mexico,255418,3182,223516,37483953,467015
2020-08-11,Mexico,265430,3307,232277,37749383,470322
2020-08-12,Mexico,263691,3286,230756,38013074,473608
2020-08-13,Mexico,269904,3359,236193,38282978,476967
2020-08-14,Mexico,259207,3232,226832,38542185,480199
2020-08-15,Mexico,252872,3153,221288,38795057,483352
2020-08-16,Mexico,270324,3369,236560,39065381,486721
2020-08-17,Mexico,294877,3672,258047,39360258,490393
2020-08-18,Mexico,273342,3407,239201,39633600,493800
2020-08-19,Mexico,268270,3343,234763,39901870,497143
2020-08-20,Mexico,283602,3535,248180,40185472,500678
2020-08-21,Mexico,271565,3387,237646,40457037,504065
2020-08-22,Mexico,299701,3734,262268,40756738,507799
2020-08-23,Mexico,274342,3419,240076,41031080,511218
2020-08-24,Mexico,284243,3540,248741,41315323,514758
2020-08-25,Mexico,264413,3297,231387,41579736,518055
2020-08-26,Mexico,281783,3513,246588,41861519,521568
2020-08-27,Mexico,278665,3473,243859,42140184,525041
2020-08-28,Mexico,274052,3413,239823,42414236,528454
2020-08-29,Mexico,267810,3336,234360,42682046,531790
2020-08-30,Mexico,265747,3308,232555,42947793,535098
2020-08-31,Mexico,278108,3464,243372,43225901,538562
2020-09-01,Mexico,282509,3522,247223,43508410,542084
2020-09-02,Mexico,271744,3387,237803,43780154,545471
2020-09-03,Mexico,276922,3451,242334,44057076,548922
2020-09-04,Mexico,271930,3392,237966,44329006,552314
2020-09-05,Mexico,273161,3405,239043,44602167,555719
2020-09-06,Mexico,268409,3344,234884,44870576,559063
2020-09-07,Mexico,270605,3371,236806,45141181,562434
2020-09-08,Mexico,305891,3811,267685,45447072,566245
2020-09-09,Mexico,272811,3399,238737,45719883,569644
2020-09-10,Mexico,276291,3445,241782,45996174,573089
2020-09-11,Mexico,272455,3396,238425,46268629,576485
2020-09-12,Mexico,262021,3265,229294,46530650,579750
2020-09-13,Mexico,281443,3507,246290,46812093,583257
2020-09-14,Mexico,259272,3232,226889,47071365,586489
2020-09-15,Mexico,275615,3437,241190,47346980,589926
2020-09-16,Mexico,256087,3188,224101,47603067,593114
2020-09-17,Mexico,246580,3072,215782,47849647,596186
2020-09-18,Mexico,262232,3268,229479,48111879,599454
2020-09-19,Mexico,241840,3015,211634,48353719,602469
2020-09-20,Mexico,261188,3255,228565,48614907,605724
2020-09-21,Mexico,237622,2962,207943,48852529,608686
2020-09-22,Mexico,246989,3077,216140,49099518,611763
2020-09-23,Mexico,231376,2882,202477,49330894,614645
2020-09-24,Mexico,282327,3520,247064,49613221,618165
2020-09-25,Mexico,225206,2808,197077,49838427,620973
2020-09-26,Mexico,243700,3038,213262,50082127,624011
2020-09-27,Mexico,255414,3184,223512,50337541,627195
2020-09-28,Mexico,251990,3138,220516,50589531,630333
2020-09-29,Mexico,247611,3085,216684,50837142,633418
2020-09-30,Mexico,231649,2889,202716,51068791,636307
2020-10-01,Mexico,248979,3103,217881,51317770,639410
2020-10-02,Mexico,241572,3010,211399,51559342,642420
2020-10-03,Mexico,231207,2881,202329,51790549,645301
2020-10-04,Mexico,229224,2859,200594,52019773,648160
2020-10-05,Mexico,220776,2748,193201,52240549,650908
2020-10-06,Mexico,211743,2639,185296,52452292,653547
2020-10-07,Mexico,233026,2904,203921,52685318,656451
2020-10-08,Mexico,231278,2879,202391,52916596,659330
2020-10-09,Mexico,205107,2559,179489,53121703,661889
2020-10-10,Mexico,210493,2618,184202,53332196,664507
2020-10-11,Mexico,208125,2594,182130,53540321,667101
2020-10-12,Mexico,206771,2578,180945,53747092,669679
2020-10-13,Mexico,205226,2555,179593,53952318,672234
2020-10-14,Mexico,211572,2637,185146,54163890,674871
2020-10-15,Mexico,191977,2392,167999,54355867,677263
2020-10-16,Mexico,188502,2351,164958,54544369,679614
2020-10-17,Mexico,206233,2577,180474,54750602,682191
2020-10-18,Mexico,187167,2333,163789,54937769,684524
2020-10-19,Mexico,177031,2207,154919,55114800,686731
2020-10-20,Mexico,181803,2263,159095,55296603,688994
2020-10-21,Mexico,180642,2251,158079,55477245,691245
2020-10-22,Mexico,195093,2430,170726,55672338,693675
2020-10-23,Mexico,186607,2327,163299,55858945,696002
2020-10-24,Mexico,185779,2312,162575,56044724,698314
2020-10-25,Mexico,180131,2242,157632,56224855,700556
2020-10-26,Mexico,178438,2226,156151,56403293,702782
2020-10-27,Mexico,161949,2018,141721,56565242,704800
2020-10-28,Mexico,163430,2039,143017,56728672,706839
2020-10-29,Mexico,154384,1924,135101,56883056,708763
2020-10-30,Mexico,158107,1971,138359,57041163,710734
2020-10-31,Mexico,162539,2025,142237,57203702,712759
2020-11-01,Mexico,155588,1938,136155,57359290,714697
2020-11-02,Mexico,161912,2019,141689,57521202,716716
2020-11-03,Mexico,140835,1754,123244,57662037,718470
2020-11-04,Mexico,150463,1877,131670,57812500,720347
2020-11-05,Mexico,135235,1685,118344,57947735,722032
2020-11-06,Mexico,142374,1772,124591,58090109,723804
2020-11-07,Mexico,144348,1796,126319,58234457,725600
2020-11-08,Mexico,135239,1685,118347,58369696,727285
2020-11-09,Mexico,137939,1721,120710,58507635,729006
2020-11-10,Mexico,125473,1562,109801,58633108,730568
2020-11-11,Mexico,118620,1479,103804,58751728,732047
2020-11-12,Mexico,130535,1627,114231,58882263,733674
2020-11-13,Mexico,135511,1690,118585,59017774,735364
2020-11-14,Mexico,116220,1447,101704,59133994,736811
2020-11-15,Mexico,127352,1587,111445,59261346,738398
2020-11-16,Mexico,118009,1472,103269,59379355,739870
2020-11-17,Mexico,107807,1343,94341,59487162,741213
2020-11-18,Mexico,106916,1331,93562,59594078,742544
2020-11-19,Mexico,111258,1383,97361,59705336,743927
2020-11-20,Mexico,106842,1332,93497,59812178,745259
2020-11-21,Mexico,99941,1244,87458,59912119,746503
2020-11-22,Mexico,96031,1195,84036,60008150,747698
2020-11-23,Mexico,98556,1226,86246,60106706,748924
2020-11-24,Mexico,101928,1269,89197,60208634,750193
2020-11-25,Mexico,98995,1238,86630,60307629,751431
2020-11-26,Mexico,94712,1181,82882,60402341,752612
2020-11-27,Mexico,96272,1198,84247,60498613,753810
2020-11-28,Mexico,98381,1225,86093,60596994,755035
2020-11-29,Mexico,93578,1163,81890,60690572,756198
2020-11-30,Mexico,89520,1113,78339,60780092,757311
2020-12-01,Mexico,92513,1150,80958,60872605,758461
2020-12-02,Mexico,82633,1030,72312,60955238,759491
2020-12-03,Mexico,84278,1051,73751,61039516,760542
2020-12-04,Mexico,82881,1033,72529,61122397,761575
2020-12-05,Mexico,77168,962,67529,61199565,762537
2020-12-06,Mexico,79142,984,69257,61278707,763521
2020-12-07,Mexico,71224,885,62328,61349931,764406
2020-12-08,Mexico,85628,1064,74933,61435559,765470
2020-12-09,Mexico,73281,910,64128,61508840,766380
2020-12-10,Mexico,81672,1018,71471,61590512,767398
2020-12-11,Mexico,74645,934,65321,61665157,768332
2020-12-12,Mexico,75462,938,66036,61740619,769270
2020-12-13,Mexico,70557,878,61744,61811176,770148
2020-12-14,Mexico,72055,898,63055,61883231,771046
2020-12-15,Mexico,72644,904,63570,61955875,771950
2020-12-16,Mexico,71756,894,62793,62027631,772844
2020-12-17,Mexico,71251,886,62351,62098882,773730
2020-12-18,Mexico,66542,827,58230,62165424,774557
2020-12-19,Mexico,65431,815,57258,62230855,775372
2020-12-20,Mexico,61056,761,53430,62291911,776133
2020-12-21,Mexico,67422,842,59001,62359333,776975
2020-12-22,Mexico,68636,856,60063,62427969,777831
2020-12-23,Mexico,69793,869,61075,62497762,778700
2020-12-24,Mexico,65067,812,56940,62562829,779512
2020-12-25,Mexico,61217,764,53571,62624046,780276
2020-12-26,Mexico,57907,721,50674,62681953,780997
2020-12-27,Mexico,66232,825,57959,62748185,781822
2020-12-28,Mexico,57047,710,49921,62805232,782532
2020-12-29,Mexico,61393,766,53725,62866625,783298
2020-12-30,Mexico,61589,767,53896,62928214,784065
2020-12-31,Mexico,61956,769,54217,62990170,784834
2021-01-01,Mexico,62218,776,54447,63052388,785610
2021-01-02,Mexico,62523,782,54713,63114911,786392
2021-01-03,Mexico,54626,683,47803,63169537,787075
2021-01-04,Mexico,62267,775,54489,63231804,787850
2021-01-05,Mexico,55408,689,48487,63287212,788539
2021-01-06,Mexico,64844,811,56745,63352056,789350
2021-01-07,Mexico,61051,764,53425,63413107,790114
2021-01-08,Mexico,56280,702,49250,63469387,790816
2021-01-09,Mexico,60843,754,53243,63530230,791570
2021-01-10,Mexico,61996,771,54252,63592226,792341
2021-01-11,Mexico,68081,846,59577,63660307,793187
2021-01-12,Mexico,65377,818,57211,63725684,794005
2021-01-13,Mexico,66399,824,58105,63792083,794829
2021-01-14,Mexico,69747,872,61035,63861830,795701
2021-01-15,Mexico,66164,824,57900,63927994,796525
2021-01-16,Mexico,69691,866,60986,63997685,797391
2021-01-17,Mexico,70199,876,61431,64067884,798267
2021-01-18,Mexico,64226,801,56204,64132110,799068
2021-01-19,Mexico,74568,926,65254,64206678,799994
2021-01-20,Mexico,65310,813,57152,64271988,800807
2021-01-21,Mexico,74466,930,65165,64346454,801737
2021-01-22,Mexico,66664,830,58337,64413118,802567
2021-01-23,Mexico,75316,942,65909,64488434,803509
2021-01-24,Mexico,81042,1008,70919,64569476,804517
2021-01-25,Mexico,74398,924,65105,64643874,805441
2021-01-26,Mexico,75321,938,65913,64719195,806379
2021-01-27,Mexico,79802,991,69834,64798997,807370
2021-01-28,Mexico,77320,963,67662,64876317,808333
2021-01-29,Mexico,87088,1085,76210,64963405,809418
2021-01-30,Mexico,81858,1018,71633,65045263,810436
2021-01-31,Mexico,81045,1013,70922,65126308,811449
2021-02-01,Mexico,81422,1014,71252,65207730,812463
2021-02-02,Mexico,81068,1012,70942,65288798,813475
2021-02-03,Mexico,83708,1045,73252,65372506,814520
2021-02-04,Mexico,86298,1079,75519,65458804,815599
2021-02-05,Mexico,87108,1083,76228,65545912,816682
2021-02-06,Mexico,87775,1090,76811,65633687,817772
2021-02-07,Mexico,101953,1274,89219,65735640,819046
2021-02-08,Mexico,88969,1110,77856,65824609,820156
2021-02-09,Mexico,96060,1197,84062,65920669,821353
2021-02-10,Mexico,99817,1243,87349,66020486,822596
2021-02-11,Mexico,101659,1266,88961,66122145,823862
2021-02-12,Mexico,99891,1246,87414,66222036,825108
2021-02-13,Mexico,100613,1251,88046,66322649,826359
2021-02-14,Mexico,105850,1320,92629,66428499,827679
2021-02-15,Mexico,106609,1330,93293,66535108,829009
2021-02-16,Mexico,105534,1316,92352,66640642,830325
2021-02-17,Mexico,100161,1248,87650,66740803,831573
2021-02-18,Mexico,107809,1343,94343,66848612,832916
2021-02-19,Mexico,105722,1320,92517,66954334,834236
2021-02-20,Mexico,110124,1373,96369,67064458,835609
2021-02-21,Mexico,115902,1448,101425,67180360,837057
2021-02-22,Mexico,119613,1487,104673,67299973,838544
2021-02-23,Mexico,129934,1621,113705,67429907,840165
2021-02-24,Mexico,117868,1467,103146,67547775,841632
2021-02-25,Mexico,127706,1591,111755,67675481,843223
2021-02-26,Mexico,126677,1581,110855,67802158,844804
2021-02-27,Mexico,134802,1678,117965,67936960,846482
2021-02-28,Mexico,132130,1651,115627,68069090,848133
2021-03-01,Mexico,123693,1543,108243,68192783,849676
2021-03-02,Mexico,120714,1505,105636,68313497,851181
2021-03-03,Mexico,136012,1693,119024,68449509,852874
2021-03-04,Mexico,132168,1646,115660,68581677,854520
2021-03-05,Mexico,130835,1629,114493,68712512,856149
2021-03-06,Mexico,130562,1624,114254,68843074,857773
2021-03-07,Mexico,142347,1776,124567,68985421,859549
2021-03-08,Mexico,153795,1915,134586,69139216,861464
2021-03-09,Mexico,141846,1767,124129,69281062,863231
2021-03-10,Mexico,150914,1880,132064,69431976,865111
2021-03-11,Mexico,147597,1839,129162,69579573,866950
2021-03-12,Mexico,140432,1751,122892,69720005,868701
2021-03-13,Mexico,157430,1960,137767,69877435,870661
2021-03-14,Mexico,145165,1811,127033,70022600,872472
2021-03-15,Mexico,155443,1936,136028,70178043,874408
2021-03-16,Mexico,154279,1922,135009,70332322,876330
2021-03-17,Mexico,165706,2062,145009,70498028,878392
2021-03-18,Mexico,151783,1893,132825,70649811,880285
2021-03-19,Mexico,165044,2059,144430,70814855,882344
2021-03-20,Mexico,156606,1953,137046,70971461,884297
2021-03-21,Mexico,160818,2004,140731,71132279,886301
2021-03-22,Mexico,136293,1698,119270,71268572,887999
2021-03-23,Mexico,185666,2310,162476,71454238,890309
2021-03-24,Mexico,174228,2168,152467,71628466,892477
2021-03-25,Mexico,164445,2051,143905,71792911,894528
2021-03-26,Mexico,162723,2027,142398,71955634,896555
2021-03-27,Mexico,169492,2109,148322,72125126,898664
2021-03-28,Mexico,181424,2258,158764,72306550,900922
2021-03-29,Mexico,159758,1992,139804,72466308,902914
2021-03-30,Mexico,176466,2201,154425,72642774,905115
2021-03-31,Mexico,194803,2424,170472,72837577,907539
2021-04-01,Mexico,169935,2118,148710,73007512,909657
2021-04-02,Mexico,182032,2269,159296,73189544,911926
2021-04-03,Mexico,202512,2522,177218,73392056,914448
2021-04-04,Mexico,189283,2361,165641,73581339,916809
2021-04-05,Mexico,185670,2313,162479,73767009,919122
2021-04-06,Mexico,190188,2366,166433,73957197,921488
2021-04-07,Mexico,182688,2276,159870,74139885,923764
2021-04-08,Mexico,199488,2489,174572,74339373,926253
2021-04-09,Mexico,184400,2297,161368,74523773,928550
2021-04-10,Mexico,170441,2122,149153,74694214,930672
2021-04-11,Mexico,185987,2319,162757,74880201,932991
2021-04-12,Mexico,181193,2258,158562,75061394,935249
2021-04-13,Mexico,188359,2347,164833,75249753,937596
2021-04-14,Mexico,189161,2358,165534,75438914,939954
2021-04-15,Mexico,203700,2537,178257,75642614,942491
2021-04-16,Mexico,199388,2483,174484,75842002,944974
2021-04-17,Mexico,195676,2440,171236,76037678,947414
2021-04-18,Mexico,193497,2409,169329,76231175,949823
2021-04-19,Mexico,183601,2291,160669,76414776,952114
2021-04-20,Mexico,172978,2158,151373,76587754,954272
2021-04-21,Mexico,195489,2434,171072,76783243,956706
2021-04-22,Mexico,202301,2524,177033,76985544,959230
2021-04-23,Mexico,193643,2413,169457,77179187,961643
2021-04-24,Mexico,189563,2365,165886,77368750,964008
2021-04-25,Mexico,199318,2484,174423,77568068,966492
2021-04-26,Mexico,193949,2416,169724,77762017,968908
2021-04-27,Mexico,211084,2630,184719,77973101,971538
2021-04-28,Mexico,206525,2569,180730,78179626,974107
2021-04-29,Mexico,203664,2540,178226,78383290,976647
2021-04-30,Mexico,201446,2509,176285,78584736,979156
2021-05-01,Mexico,181289,2261,158646,78766025,981417
2021-05-02,Mexico,199851,2494,174889,78965876,983911
2021-05-03,Mexico,196664,2449,172100,79162540,986360
2021-05-04,Mexico,198413,2471,173631,79360953,988831
2021-05-05,Mexico,196793,2454,172213,79557746,991285
2021-05-06,Mexico,195836,2439,171376,79753582,993724
2021-05-07,Mexico,216667,2703,189605,79970249,996427
2021-05-08,Mexico,189498,2360,165829,80159747,998787
2021-05-09,Mexico,198381,2475,173603,80358128,1001262
2021-05-10,Mexico,184298,2296,161279,80542426,1003558
2021-05-11,Mexico,195361,2435,170960,80737787,1005993
2021-05-12,Mexico,195856,2442,171393,80933643,1008435
2021-05-13,Mexico,189553,2363,165877,81123196,1010798
2021-05-14,Mexico,200664,2503,175601,81323860,1013301
2021-05-15,Mexico,176057,2191,154067,81499917,1015492
2021-05-16,Mexico,178693,2226,156374,81678610,1017718
2021-05-17,Mexico,183997,2293,161015,81862607,1020011
2021-05-18,Mexico,188897,2352,165303,82051504,1022363
2021-05-19,Mexico,181362,2262,158709,82232866,1024625
2021-05-20,Mexico,190007,2367,166275,82422873,1026992
2021-05-21,Mexico,171402,2134,149993,82594275,1029126
2021-05-22,Mexico,165930,2069,145205,82760205,1031195
2021-05-23,Mexico,177317,2207,155170,82937522,1033402
2021-05-24,Mexico,172580,2148,151024,83110102,1035550
2021-05-25,Mexico,176499,2200,154454,83286601,1037750
2021-05-26,Mexico,170150,2123,148898,83456751,1039873
2021-05-27,Mexico,166027,2069,145290,83622778,1041942
2021-05-28,Mexico,166753,2075,145925,83789531,1044017
2021-05-29,Mexico,166069,2071,145327,83955600,1046088
2021-05-30,Mexico,161742,2014,141540,84117342,1048102
2021-05-31,Mexico,160983,2008,140876,84278325,1050110
2021-06-01,Mexico,157745,1965,138042,84436070,1052075
2021-06-02,Mexico,166151,2073,145398,84602221,1054148
2021-06-03,Mexico,159160,1982,139281,84761381,1056130
2021-06-04,Mexico,173505,2161,151834,84934886,1058291
2021-06-05,Mexico,155404,1933,135994,85090290,1060224
2021-06-06,Mexico,148200,1845,129689,85238490,1062069
2021-06-07,Mexico,170723,2128,149399,85409213,1064197
2021-06-08,Mexico,151878,1893,132908,85561091,1066090
2021-06-09,Mexico,154249,1923,134983,85715340,1068013
2021-06-10,Mexico,149423,1864,130760,85864763,1069877
2021-06-11,Mexico,147726,1841,129275,86012489,1071718
2021-06-12,Mexico,145172,1809,127040,86157661,1073527
2021-06-13,Mexico,131805,1644,115342,86289466,1075171
2021-06-14,Mexico,140116,1746,122615,86429582,1076917
2021-06-15,Mexico,126682,1577,110859,86556264,1078494
2021-06-16,Mexico,132578,1651,116019,86688842,1080145
2021-06-17,Mexico,127025,1578,111159,86815867,1081723
2021-06-18,Mexico,132184,1645,115674,86948051,1083368
2021-06-19,Mexico,130049,1617,113805,87078100,1084985
2021-06-20,Mexico,128985,1608,112874,87207085,1086593
2021-06-21,Mexico,125775,1569,110065,87332860,1088162
2021-06-22,Mexico,118325,1472,103546,87451185,1089634
2021-06-23,Mexico,118494,1475,103694,87569679,1091109
2021-06-24,Mexico,123529,1541,108100,87693208,1092650
2021-06-25,Mexico,122326,1523,107047,87815534,1094173
2021-06-26,Mexico,107611,1341,94170,87923145,1095514
2021-06-27,Mexico,103604,1292,90663,88026749,1096806
2021-06-28,Mexico,106225,1322,92957,88132974,1098128
2021-06-29,Mexico,113934,1418,99703,88246908,1099546
2021-06-30,Mexico,112782,1404,98695,88359690,1100950
2021-07-01,Mexico,99549,1237,87115,88459239,1102187
2021-07-02,Mexico,104011,1297,91020,88563250,1103484
2021-07-03,Mexico,109727,1368,96022,88672977,1104852
2021-07-04,Mexico,100632,1254,88063,88773609,1106106
2021-07-05,Mexico,103545,1293,90612,88877154,1107399
2021-07-06,Mexico,99505,1239,87076,88976659,1108638
2021-07-07,Mexico,88654,1106,77581,89065313,1109744
2021-07-08,Mexico,90140,1124,78881,89155453,1110868
2021-07-09,Mexico,89296,1111,78142,89244749,1111979
2021-07-10,Mexico,87745,1095,76785,89332494,1113074
2021-07-11,Mexico,89372,1114,78209,89421866,1114188
2021-07-12,Mexico,85345,1065,74685,89507211,1115253
2021-07-13,Mexico,69815,867,61095,89577026,1116120
2021-07-14,Mexico,74788,932,65447,89651814,1117052
2021-07-15,Mexico,69711,867,61004,89721525,1117919
2021-07-16,Mexico,77193,960,67551,89798718,1118879
2021-07-17,Mexico,75688,946,66234,89874406,1119825
2021-07-18,Mexico,74109,924,64852,89948515,1120749
2021-07-19,Mexico,67955,843,59467,90016470,1121592
2021-07-20,Mexico,72053,897,63053,90088523,1122489
2021-07-21,Mexico,70486,880,61682,90159009,1123369
2021-07-22,Mexico,62245,774,54470,90221254,1124143
2021-07-23,Mexico,60050,746,52549,90281304,1124889
2021-07-24,Mexico,63210,787,55315,90344514,1125676
2021-07-25,Mexico,67165,838,58776,90411679,1126514
2021-07-26,Mexico,65203,811,57059,90476882,1127325
2021-07-27,Mexico,60220,751,52698,90537102,1128076
2021-07-28,Mexico,54984,685,48116,90592086,1128761
2021-07-29,Mexico,58055,723,50803,90650141,1129484
2021-07-30,Mexico,52909,654,46300,90703050,1130138
